ОСЦ;Площадка;ФИО;Операции;Индекс;Вид_операций;Сектор_произ;Норматив, шт;ШК;Кол-во операций;Время по ШР;Выработка, %;Доля ручных операций в выработке, %;Дата;
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Подбор по запросам продуктовых документов/сшивов кроме однолистных документов по ШК GUID (Мезонин);PD 001 000 02 00;Автоматические;СЛиУД;179,2623084;-;42;-;23,43;0,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Подбор по запросам продуктовых однолистных документов по ШК GUID (Мезонин);PD 002 000 02 00;Автоматические;СЛиУД;137,9233481;-;7;-;5,08;0,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Поиск документа(все виды документов)в АК по заявке в АС ЦАРC,в том числе сшивы ДД;SZ 060 000 00 01;Ручные;СИД;133,0907527;-;18;8:15:00;13,52;100,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Прием и анализ глобальной заявки;ZZ 002 000 00 00;Автоматические;СИД;0;-;3;-;0,00;-;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Прием и исполнение внутренней заявки;SZ 183 000 00 00;Ручные;СИД;81,16550384;-;21;-;25,87;100,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Принято в СОЗ из СЛ LZ ЦАРС по запросам(с сортировкой);RR 0099 000 00 01;Автоматические;СИД;3071,99007;-;11;-;0,36;0,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Проект_Перерегистрация в АС ЦАРС документов исторического фонда ДВА;CP 0148 000 00 01;Автоматические;Проекты;392,0585052;-;1;-;0,26;0,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Размещение ЭГО документов/досье в ЕСМ по запросу(Прикрепление ЭГО общим томом);SS 0097 000 00 01;Автоматические;СИД;432,3144105;-;19;-;4,39;0,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Регистрация АК;BX 0077 000 00 01;Автоматические;СКД;1720,941013;-;2;-;0,12;0,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Регистрация по БП 01 (REG);RG 0001 001 00 01;Автоматические;СКД;1563,157895;Рег.;10;-;0,64;0,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Сканирование общим томом;SC 000 000 00 01;Автоматические;СИД;5895,196507;-;91;-;1,54;0,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Сканирование скелетон;SC 000 000 00 02;Автоматические;СИД;3601,746301;-;8;-;0,22;0,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Создание внутренней заявки для исполнения;ZZ 003 000 00 01;Автоматические;СИД;658,0550816;-;3;-;0,46;0,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;664d67cb-232f-4751-ad4e-a04e4c76cbba;Создание заявок в АС ЦАРС;PS 000 000 00 03;Автоматические;СИД;898,5024958;-;14;-;1,56;0,0;12.03.2026;664d67cb-232f-4751-ad4e-a04e4c76cbba
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;169 Выполнена перерегистрация продуктового документа;PR 169 000 00 00;Автоматические;СКД;786,2550961;-;13;-;1,65;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Документ/Опись/Сшив перемаркирован;CP 0047 000 00 01;Автоматические;СЛиУД;2475;-;91;-;3,68;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Доукомплектование документа в архивный/файловый короб;CP 0030 000 00 01;Автоматические;СЛиУД;3705,55209;-;91;-;2,46;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Опись некорректна оформлена,поскольку все вложенные документы относятся к другому договору;SR 0101 000 00 01;Автоматические;СКД;3068,498812;-;55;-;1,79;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Отмена регистрации Документа/Описи/Сшива;SR 0088 000 00 01;Автоматические;СКД;3362,010414;-;1;-;0,03;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Подбор документов завершенного делопроизводства без ШК на уничтожение по акту (Мезонин);PD 009 000 02 00;Автоматические;СЛиУД;905,5706315;-;831;-;91,77;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация АК;BX 0077 000 00 01;Автоматические;СКД;1720,941013;-;3;8:15:00;0,17;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация клиентских документов (REG/Опись);RG 0002 000 02 01;Автоматические;СКД;723,9488117;Рег.;5;-;0,69;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация клиентских документов (VSP/Опись);RG 0002 000 02 02;Автоматические;СКД;4921,292461;ВСП;402;-;8,17;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 01 (VSP/Опись);RG 0001 001 02 02;Автоматические;СКД;2364,649682;ВСП;3;-;0,13;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 02 (VSP/Опись);RG 0001 002 02 02;Автоматические;СКД;2296,450939;ВСП;2;-;0,09;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 03 (VRUK);RG 0001 003 00 03;Автоматические;СКД;342,2329258;ВРУК;1;-;0,29;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 03 (VSP/Опись);RG 0001 003 02 02;Автоматические;СКД;2571,873918;ВСП;3;-;0,12;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 13 (REG);RG 0001 013 00 01;Автоматические;СКД;1650;Рег.;4;-;0,24;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 13 (VSP/Опись);RG 0001 013 02 02;Автоматические;СКД;2536,293766;ВСП;41;-;1,62;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 265 (VRUK);RG 0001 265 00 03;Автоматические;СКД;341,8862451;ВРУК;1;-;0,29;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 265 (VSP/Опись);RG 0001 265 02 02;Автоматические;СКД;2516,949153;ВСП;2;-;0,08;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 268 (VSP);RG 0001 268 00 02;Автоматические;СКД;5077,791075;ВСП;5;-;0,10;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 273 (REG);RG 0001 273 00 01;Автоматические;СКД;1362,385321;Рег.;2;-;0,15;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 273 (VSP/Опись);RG 0001 273 02 02;Автоматические;СКД;2566,318154;ВСП;14;-;0,55;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 318 (VRUK);RG 0001 318 00 03;Автоматические;СКД;339,319989;-;10;-;2,95;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 318 (VSP/Опись);RG 0001 318 02 02;Автоматические;СКД;2264,064644;ВСП;188;-;8,30;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация по БП 319 (VSP/Однолистный документ);RG 0001 319 01 02;Автоматические;СКД;4888,084266;ВСП;18;-;0,37;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;Регистрация FB;BX 0085 000 00 01;Автоматические;СКД;1720,941013;-;9;-;0,52;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;9ab4742a-1a10-415f-be18-e3c9b39b2646;ФК На доукомплектовании АК;CP 0065 000 00 01;Автоматические;СЛиУД;2121,428571;-;2;-;0,09;0,0;12.03.2026;9ab4742a-1a10-415f-be18-e3c9b39b2646
ОСЦ Воронеж;Санкт-Петербург;a2c6c06b-a103-4247-966d-0a9b58bb14e4;Перекартонирование полупустых АК;SL 014 000 00 00;Ручные;СЛиУД;194,5971446;-;490;8:15:00;251,80;100,0;12.03.2026;a2c6c06b-a103-4247-966d-0a9b58bb14e4
ОСЦ Воронеж;Санкт-Петербург;a2c6c06b-a103-4247-966d-0a9b58bb14e4;Подбор по запросам продуктовых документов/сшивов кроме однолистных документов по ШК GUID (Мезонин);PD 001 000 02 00;Автоматические;СЛиУД;179,2623084;-;68;-;37,93;0,0;12.03.2026;a2c6c06b-a103-4247-966d-0a9b58bb14e4
ОСЦ Воронеж;Санкт-Петербург;a2c6c06b-a103-4247-966d-0a9b58bb14e4;Подбор по запросам продуктовых однолистных документов по ШК GUID (Мезонин);PD 002 000 02 00;Автоматические;СЛиУД;137,9233481;-;13;-;9,43;0,0;12.03.2026;a2c6c06b-a103-4247-966d-0a9b58bb14e4
ОСЦ Воронеж;Санкт-Петербург;79ff9f47-2176-48cf-a861-09adb80ee17c;АК изъят с хранения;BX 0013 000 00 01;Автоматические;СЛиУД;928,125;-;141;-;15,19;0,0;12.03.2026;79ff9f47-2176-48cf-a861-09adb80ee17c
ОСЦ Воронеж;Санкт-Петербург;79ff9f47-2176-48cf-a861-09adb80ee17c;АК размещен на хранение;BX 0010 000 00 01;Автоматические;СЛиУД;690,6976744;-;137;-;19,84;0,0;12.03.2026;79ff9f47-2176-48cf-a861-09adb80ee17c
ОСЦ Воронеж;Санкт-Петербург;79ff9f47-2176-48cf-a861-09adb80ee17c;Выдача и возврат на хранение по запросу короба с документами ЗД(кроме ААХ);SL 111 000 00 00;Ручные;СЛиУД;154,6875;-;16;-;10,34;100,0;12.03.2026;79ff9f47-2176-48cf-a861-09adb80ee17c
ОСЦ Воронеж;Санкт-Петербург;79ff9f47-2176-48cf-a861-09adb80ee17c;Документ включен в TD-реестр на уничтожение;TD 193 000 00 01;Автоматические;СЛиУД;0;-;485;-;0,00;-;12.03.2026;79ff9f47-2176-48cf-a861-09adb80ee17c
ОСЦ Воронеж;Санкт-Петербург;79ff9f47-2176-48cf-a861-09adb80ee17c;Доукомплектование документа в архивный/файловый короб;CP 0030 000 00 01;Автоматические;СЛиУД;3705,55209;-;88;-;2,37;0,0;12.03.2026;79ff9f47-2176-48cf-a861-09adb80ee17c
ОСЦ Воронеж;Санкт-Петербург;79ff9f47-2176-48cf-a861-09adb80ee17c;Перекартонирование полупустых АК;SL 014 000 00 00;Ручные;СЛиУД;194,5971446;-;15;8:15:00;7,71;100,0;12.03.2026;79ff9f47-2176-48cf-a861-09adb80ee17c
ОСЦ Воронеж;Санкт-Петербург;79ff9f47-2176-48cf-a861-09adb80ee17c;Подбор по запросам продуктовых документов/сшивов кроме однолистных документов по ШК GUID (Мезонин);PD 001 000 02 00;Автоматические;СЛиУД;179,2623084;-;12;-;6,69;0,0;12.03.2026;79ff9f47-2176-48cf-a861-09adb80ee17c
ОСЦ Воронеж;Санкт-Петербург;79ff9f47-2176-48cf-a861-09adb80ee17c;Подбор по запросам продуктовых однолистных документов по ШК GUID (Мезонин);PD 002 000 02 00;Автоматические;СЛиУД;137,9233481;-;5;-;3,63;0,0;12.03.2026;79ff9f47-2176-48cf-a861-09adb80ee17c
ОСЦ Воронеж;Санкт-Петербург;79ff9f47-2176-48cf-a861-09adb80ee17c;Подбор продуктовых документов на уничтожение по актам по КБП: 02 (Мезонин);PD 004 000 02 00;Автоматические;СЛиУД;727,9590186;-;7;-;0,96;0,0;12.03.2026;79ff9f47-2176-48cf-a861-09adb80ee17c
ОСЦ Воронеж;Санкт-Петербург;79ff9f47-2176-48cf-a861-09adb80ee17c;Подбор продуктовых документов на уничтожение по актам по КБП: 04 (Мезонин);PD 007 000 02 00;Автоматические;СЛиУД;680,4747285;-;478;-;70,25;0,0;12.03.2026;79ff9f47-2176-48cf-a861-09adb80ee17c
ОСЦ Воронеж;Санкт-Петербург;79ff9f47-2176-48cf-a861-09adb80ee17c;Сборка АК/ФК;SL 096 000 00 00;Ручные;СЛиУД;2475;-;15;-;0,61;100,0;12.03.2026;79ff9f47-2176-48cf-a861-09adb80ee17c
ОСЦ Воронеж;Санкт-Петербург;c23ec773-a10c-4862-bf67-5c623fc55b8b;АК размещен на хранение;BX 0010 000 00 01;Автоматические;СЛиУД;690,6976744;-;6;-;0,87;0,0;12.03.2026;c23ec773-a10c-4862-bf67-5c623fc55b8b
