ÎÑÖ;Ïëîùàäêà;ÔÈÎ;Îïåðàöèè;Èíäåêñ;Âèä_îïåðàöèé;Ñåêòîð_ïðîèç;Íîðìàòèâ, øò;ØÊ;Êîë-âî îïåðàöèé;Âðåìÿ ïî ØÐ;Âûðàáîòêà, %;Äîëÿ ðó÷íûõ îïåðàöèé â âûðàáîòêå, %;Äàòà;
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;09f2acf8-819e-45e1-88ff-f3287395dc46;Ïåðåìàðêèðîâêà ÅÕ èñò.ôîíäà ÄÂÀ;CP 0047 000 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;410,391046;-;37;-;9,02;0,0;12.03.2026;09f2acf8-819e-45e1-88ff-f3287395dc46
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;09f2acf8-819e-45e1-88ff-f3287395dc46;Ïîäáîð äîêóìåíòîâ çàâåðøåííîãî äåëîïðîèçâîäñòâà áåç ØÊ íà óíè÷òîæåíèå ïî àêòó (Ìåçîíèí);PD 009 000 02 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;905,5706315;-;952;-;105,13;0,0;12.03.2026;09f2acf8-819e-45e1-88ff-f3287395dc46
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;09f2acf8-819e-45e1-88ff-f3287395dc46;Ïðîåêò_Ïåðåðåãèñòðàöèÿ â ÀÑ ÖÀÐÑ äîêóìåíòîâ èñòîðè÷åñêîãî ôîíäà ÄÂÀ;CP 0148 000 00 01;Àâòîìàòè÷åñêèå;Ïðîåêòû;392,0585052;-;83;-;21,17;0,0;12.03.2026;09f2acf8-819e-45e1-88ff-f3287395dc46
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;09f2acf8-819e-45e1-88ff-f3287395dc46;Ïðîåêò_Ðåãèñòðàöèÿ â ÀÑ ÖÀÐÑ äîêóìåíòîâ èñòîðè÷åñêîãî ôîíäà ÄÂÀ;RG 0011 001 00 01;Àâòîìàòè÷åñêèå;Ïðîåêòû;483,1860999;-;20;-;4,14;0,0;12.03.2026;09f2acf8-819e-45e1-88ff-f3287395dc46
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;09f2acf8-819e-45e1-88ff-f3287395dc46;Ðåãèñòðàöèÿ ÀÊ;BX 0077 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1720,941013;-;3;-;0,17;0,0;12.03.2026;09f2acf8-819e-45e1-88ff-f3287395dc46
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;09f2acf8-819e-45e1-88ff-f3287395dc46;Ðåãèñòðàöèÿ FB;BX 0085 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1720,941013;-;3;-;0,17;0,0;12.03.2026;09f2acf8-819e-45e1-88ff-f3287395dc46
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;09f2acf8-819e-45e1-88ff-f3287395dc46;ÔÊ Íà äîóêîìïëåêòîâàíèè ÀÊ;CP 0065 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;2121,428571;-;1;-;0,05;0,0;12.03.2026;09f2acf8-819e-45e1-88ff-f3287395dc46
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;a825757d-c422-4950-8c1b-9792e815e866;Ïîäáîð äîêóìåíòîâ çàâåðøåííîãî äåëîïðîèçâîäñòâà áåç ØÊ íà óíè÷òîæåíèå ïî àêòó (Ìåçîíèí);PD 009 000 02 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;905,5706315;-;1 050;-;115,95;0,0;12.03.2026;a825757d-c422-4950-8c1b-9792e815e866
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;a825757d-c422-4950-8c1b-9792e815e866;Ïîäòâåðæäåíèå çàÿâêè â ÀÑ ÖÀÐÑ;DC 000 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;1142,307692;-;2;-;0,18;0,0;12.03.2026;a825757d-c422-4950-8c1b-9792e815e866
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;a825757d-c422-4950-8c1b-9792e815e866;Ïðèíÿòî â ÑÎÇ èç ÑË LZ ÖÀÐÑ ïî çàïðîñàì(ñ ñîðòèðîâêîé);RR 0099 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;3071,99007;-;37;8:15:00;1,20;0,0;12.03.2026;a825757d-c422-4950-8c1b-9792e815e866
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;6524d026-b21b-4849-811f-591a70907cc4;ÀÊ èçúÿò ñ õðàíåíèÿ;BX 0013 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;928,125;-;2;8:15:00;0,22;0,0;12.03.2026;6524d026-b21b-4849-811f-591a70907cc4
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;6524d026-b21b-4849-811f-591a70907cc4;ÀÊ ðàçìåùåí íà õðàíåíèå;BX 0010 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;690,6976744;-;6;-;0,87;0,0;12.03.2026;6524d026-b21b-4849-811f-591a70907cc4
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;6524d026-b21b-4849-811f-591a70907cc4;Äîóêîìïëåêòîâàíèå äîêóìåíòà ÇÄ â àðõèâíûé/ôàéëîâûé êîðîá;CP 0030 000 00 03;Àâòîìàòè÷åñêèå;ÑËèÓÄ;5603,773585;-;35;-;0,62;0,0;12.03.2026;6524d026-b21b-4849-811f-591a70907cc4
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;6524d026-b21b-4849-811f-591a70907cc4;Ïîäáîð äîêóìåíòîâ çàâåðøåííîãî äåëîïðîèçâîäñòâà áåç ØÊ íà óíè÷òîæåíèå ïî àêòó (Ìåçîíèí);PD 009 000 02 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;905,5706315;-;1 994;-;220,19;0,0;12.03.2026;6524d026-b21b-4849-811f-591a70907cc4
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;6524d026-b21b-4849-811f-591a70907cc4;Ïîäáîð ïî çàïðîñàì ïðîäóêòîâûõ äîêóìåíòîâ/ñøèâîâ êðîìå îäíîëèñòíûõ äîêóìåíòîâ ïî ØÊ GUID (Ìåçîíèí);PD 001 000 02 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;179,2623084;-;16;-;8,93;0,0;12.03.2026;6524d026-b21b-4849-811f-591a70907cc4
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;6524d026-b21b-4849-811f-591a70907cc4;Ïðèíÿòî â ÑÎÇ èç ÑË LZ ÖÀÐÑ ïî çàïðîñàì(ñ ñîðòèðîâêîé);RR 0099 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;3071,99007;-;3;-;0,10;0,0;12.03.2026;6524d026-b21b-4849-811f-591a70907cc4
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;6524d026-b21b-4849-811f-591a70907cc4;Ïðîåêò_Ïåðåðåãèñòðàöèÿ â ÀÑ ÖÀÐÑ äîêóìåíòîâ èñòîðè÷åñêîãî ôîíäà ÄÂÀ;CP 0148 000 00 01;Àâòîìàòè÷åñêèå;Ïðîåêòû;392,0585052;-;2;-;0,51;0,0;12.03.2026;6524d026-b21b-4849-811f-591a70907cc4
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;6524d026-b21b-4849-811f-591a70907cc4;Ðàçìåùåíèå ÝÃÎ äîêóìåíòîâ/äîñüå â ÅÑÌ ïî çàïðîñó(Ïðèêðåïëåíèå ÝÃÎ îáùèì òîìîì);SS 0097 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;432,3144105;-;17;-;3,93;0,0;12.03.2026;6524d026-b21b-4849-811f-591a70907cc4
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;6524d026-b21b-4849-811f-591a70907cc4;Ñêàíèðîâàíèå îáùèì òîìîì;SC 000 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;5895,196507;-;54;-;0,92;0,0;12.03.2026;6524d026-b21b-4849-811f-591a70907cc4
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;10905126-515f-4920-94d6-17fe3ea61da1;Äîêóìåíò âêëþ÷åí â TD-ðååñòð íà óíè÷òîæåíèå;TD 193 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;0;-;1 153;-;0,00;-;12.03.2026;10905126-515f-4920-94d6-17fe3ea61da1
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;10905126-515f-4920-94d6-17fe3ea61da1;Ïîäáîð ïðîäóêòîâûõ äîêóìåíòîâ íà óíè÷òîæåíèå ïî àêòàì ïî ÊÁÏ: 04 (Ìåçîíèí);PD 007 000 02 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;680,4747285;-;250;-;36,74;0,0;12.03.2026;10905126-515f-4920-94d6-17fe3ea61da1
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;10905126-515f-4920-94d6-17fe3ea61da1;Ïîäáîð Ñøèâîâ íà óíè÷òîæåíèå ïî àêòàì (Ìåçîíèí);PD 003 000 02 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;1549,619117;-;903;-;58,27;0,0;12.03.2026;10905126-515f-4920-94d6-17fe3ea61da1
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;10905126-515f-4920-94d6-17fe3ea61da1;Ïðîâåäåíèå êîíòðîëüíûõ ïðîöåäóð ïî ïðîöåññó Ï1311 (çàïðîñû);SZ 220 000 00 00;Ðó÷íûå;ÑÈÄ;495;-;15;8:15:00;3,03;100,0;12.03.2026;10905126-515f-4920-94d6-17fe3ea61da1
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;10905126-515f-4920-94d6-17fe3ea61da1;Ðàçìåùåíèå ÝÃÎ äîêóìåíòîâ/äîñüå â ÅÑÌ ïî çàïðîñó(Ïðèêðåïëåíèå ÝÃÎ ñêåëåòîí);SS 0098 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;240,1610777;-;10;-;4,16;0,0;12.03.2026;10905126-515f-4920-94d6-17fe3ea61da1
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;10905126-515f-4920-94d6-17fe3ea61da1;Ñêàíèðîâàíèå ñêåëåòîí;SC 000 000 00 02;Àâòîìàòè÷åñêèå;ÑÈÄ;3601,746301;-;154;-;4,28;0,0;12.03.2026;10905126-515f-4920-94d6-17fe3ea61da1
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;15e037cf-0cd4-427f-8bd6-24f478211a13;ÀÊ ðàçìåùåí íà õðàíåíèå;BX 0010 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;690,6976744;-;5;-;0,72;0,0;12.03.2026;15e037cf-0cd4-427f-8bd6-24f478211a13
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;15e037cf-0cd4-427f-8bd6-24f478211a13;Äîêóìåíò âêëþ÷åí â TD-ðååñòð íà óíè÷òîæåíèå;TD 193 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;0;-;509;-;0,00;-;12.03.2026;15e037cf-0cd4-427f-8bd6-24f478211a13
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;15e037cf-0cd4-427f-8bd6-24f478211a13;Äîêóìåíò/Îïèñü/Ñøèâ ïðèñóòñòâîâàë âíóòðè êîðîáà ïðè ïðîâåäåíèè êîíòðîëÿ ïîëíîòû êîðîáà;BF 0038 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;11008,15419;-;3 067;-;27,86;0,0;12.03.2026;15e037cf-0cd4-427f-8bd6-24f478211a13
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;15e037cf-0cd4-427f-8bd6-24f478211a13;Ïîäáîð ïðîäóêòîâûõ äîêóìåíòîâ íà óíè÷òîæåíèå ïî àêòàì ïî ÊÁÏ: 02 (Ìåçîíèí);PD 004 000 02 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;727,9590186;-;6;-;0,82;0,0;12.03.2026;15e037cf-0cd4-427f-8bd6-24f478211a13
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;15e037cf-0cd4-427f-8bd6-24f478211a13;Ïîäáîð ïðîäóêòîâûõ äîêóìåíòîâ íà óíè÷òîæåíèå ïî àêòàì ïî ÊÁÏ: 04 (Ìåçîíèí);PD 007 000 02 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;680,4747285;-;503;-;73,92;0,0;12.03.2026;15e037cf-0cd4-427f-8bd6-24f478211a13
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;15e037cf-0cd4-427f-8bd6-24f478211a13;Ïðèåì/îòïðàâêà/ñîïðîâîæäåíèå ìàøèí(óíè÷òîæåíèå,ÍÏÔ)/ïåðåìåùåíèå ñîòðóäíèêà ìåæäó ïëîùàäêàìè,â ìèíóòàõ;SL 080 000 00 00;Ðó÷íûå;ÑËèÓÄ;495;-;180;8:15:00;36,36;100,0;12.03.2026;15e037cf-0cd4-427f-8bd6-24f478211a13
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;ÀÊ èçúÿò ñ õðàíåíèÿ;BX 0013 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;928,125;-;131;-;14,11;0,0;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;ÀÊ ðàçìåùåí íà õðàíåíèå;BX 0010 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;690,6976744;-;147;-;21,28;0,0;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;ÄÂÀ_Îïðåäåëåíèå ÎÅ;SR 332 000 00 00;Ðó÷íûå;ÑÊÄ;797,6580545;-;21;-;2,63;100,0;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;ÄÂÀ_Ðåãèñòðàöèÿ â ÀÑ ÖÀÐÑ äîêóìåíòîâ çàâåðøåííîãî äåëîïðîèçâîäñòâà;RG 0011 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;427,4303807;-;31;-;7,25;0,0;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;ÄÂÀ_Ñîðòèðîâêà äåë ïî ñðîêàì õðàíåíèÿ è îêîí÷àíèþ äåëîïðîèçâîäñòâà;SR 274 000 00 00;Ðó÷íûå;ÑÊÄ;20,41684741;-;7;8:15:00;34,29;100,0;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;Äîóêîìïëåêòîâàíèå äîêóìåíòà ÇÄ â àðõèâíûé/ôàéëîâûé êîðîá;CP 0030 000 00 03;Àâòîìàòè÷åñêèå;ÑËèÓÄ;5603,773585;-;33;-;0,59;0,0;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;Ïåðåìàðêèðîâêà ÅÕ èñò.ôîíäà ÄÂÀ;CP 0047 000 00 02;Àâòîìàòè÷åñêèå;ÑÊÄ;410,391046;-;33;-;8,04;0,0;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;Ïîäáîð äîêóìåíòîâ çàâåðøåííîãî äåëîïðîèçâîäñòâà áåç ØÊ íà óíè÷òîæåíèå ïî àêòó (ÎÑÃ);PD 009 000 03 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;0;-;97;-;0,00;-;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;Ïðîâåäåíèå ýêñïåðòèçû öåííîñòè äîêóìåíòîâ Áàíêà,ôîðìèðîâàíèå è ñîãëàñîâàíèå Àêòîâ î âûäåëåíèè ê óíè÷òîæåíèþ äîêóìåíòîâ è Ïðîòîêîëîâ ÝÊ ïîñðåäñòâîì ÀÑ ÑÝÎÄÎ ÷ëåíàìè ÝÊ ÑÖÀ;NO 022 001 00 00;Ðó÷íûå;ÑÊÄ;495;-;30;-;6,06;100,0;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;Ïðîåêò_Ïåðåðåãèñòðàöèÿ â ÀÑ ÖÀÐÑ äîêóìåíòîâ èñòîðè÷åñêîãî ôîíäà ÄÂÀ;CP 0148 000 00 01;Àâòîìàòè÷åñêèå;Ïðîåêòû;392,0585052;-;48;-;12,24;0,0;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;Ðåãèñòðàöèÿ ÀÊ;BX 0077 000 00 01;Àâòîìàòè÷åñêèå;ÑÊÄ;1720,941013;-;1;-;0,06;0,0;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;d4418d44-971e-494c-8f72-41f11d6e47a7;Ñîïðîâîæäåíèå íàåìíîãî ïåðñîíàëà/ïåðåìåùåíèå êîðîáîâ/ïàëåò â ìèíóòàõ;SR 046 000 00 00;Ðó÷íûå;ÑÊÄ;495;-;30;-;6,06;100,0;12.03.2026;d4418d44-971e-494c-8f72-41f11d6e47a7
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;e83a938a-b699-4cba-bd68-9d017e193b34;ÀÊ èçúÿò ñ õðàíåíèÿ;BX 0013 000 00 01;Àâòîìàòè÷åñêèå;ÑËèÓÄ;928,125;-;43;-;4,63;0,0;12.03.2026;e83a938a-b699-4cba-bd68-9d017e193b34
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;e83a938a-b699-4cba-bd68-9d017e193b34;Çàïîëíåíèå Ïðèëîæåíèÿ ê ÑÇ ïîñòðî÷íî;SZ 208 000 00 00;Ðó÷íûå;ÑÈÄ;1223,934723;-;720;-;58,83;100,0;12.03.2026;e83a938a-b699-4cba-bd68-9d017e193b34
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;e83a938a-b699-4cba-bd68-9d017e193b34;Ïîäáîð ïî çàïðîñàì ïðîäóêòîâûõ äîêóìåíòîâ/ñøèâîâ êðîìå îäíîëèñòíûõ äîêóìåíòîâ ïî ØÊ GUID (Ìåçîíèí);PD 001 000 02 00;Àâòîìàòè÷åñêèå;ÑËèÓÄ;179,2623084;-;1;-;0,56;0,0;12.03.2026;e83a938a-b699-4cba-bd68-9d017e193b34
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;e83a938a-b699-4cba-bd68-9d017e193b34;Ïîäòâåðæäåíèå çàÿâêè â ÀÑ ÖÀÐÑ;DC 000 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;1142,307692;-;13;-;1,14;0,0;12.03.2026;e83a938a-b699-4cba-bd68-9d017e193b34
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;e83a938a-b699-4cba-bd68-9d017e193b34;Ïîèñê åäèíèö õðàíåíèÿ áåç ðàçìåùåíèÿ íà õðàíåíèå   èëè ñ íåïðàâèëüíûì ñòàòóñîì(èñïðàâëåíèå ïðîãðàììíûõ è ÷åëîâå÷åñêèõ îøèáîê íà îñíîâàíèè ìîíèòîðèíãà îò÷åòîâ);SL 027 000 00 00;Ðó÷íûå;ÑËèÓÄ;495;-;90;-;18,18;100,0;12.03.2026;e83a938a-b699-4cba-bd68-9d017e193b34
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;e83a938a-b699-4cba-bd68-9d017e193b34;Ïîèñê íàëè÷èÿ äîêóìåíòà â äîñüå(ïðè çàïðîñå íà äîêóìåíò)-ÀÑ ÖÀÐÑ(êðîìå ÊÎÄ ÞË);SZ 073 000 00 01;Ðó÷íûå;ÑÈÄ;742,5;-;186;8:15:00;25,05;100,0;12.03.2026;e83a938a-b699-4cba-bd68-9d017e193b34
ÎÑÖ Âîðîíåæ;Ñàíêò-Ïåòåðáóðã;e83a938a-b699-4cba-bd68-9d017e193b34;Ïðèíÿòî â ÑÎÇ èç ÑË LZ ÖÀÐÑ ïî çàïðîñàì(ñ ñîðòèðîâêîé);RR 0099 000 00 01;Àâòîìàòè÷åñêèå;ÑÈÄ;3071,99007;-;66;-;2,15;0,0;12.03.2026;e83a938a-b699-4cba-bd68-9d017e193b34
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;222bb641-f9d6-44a8-adec-eb46ef4f485e;Âûïîëíåíèå ïîðó÷åíèé ÖÀÑ/ðóêîâîäñòâà ÑÖÀ.Êîíòðîëü èñïîëíåíèÿ  ïîðó÷åíèé;NO 038 001 00 00;Ðó÷íûå;Íåïð.;495;-;90;8:15:00;18,18;100,0;12.03.2026;222bb641-f9d6-44a8-adec-eb46ef4f485e
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;222bb641-f9d6-44a8-adec-eb46ef4f485e;Çàïîëíåíèå è âåðèôèêàöèÿ îò÷åòîâ;NO 010 002 00 00;Ðó÷íûå;Íåïð.;495;-;100;-;20,20;100,0;12.03.2026;222bb641-f9d6-44a8-adec-eb46ef4f485e
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;222bb641-f9d6-44a8-adec-eb46ef4f485e;Êîììóíèêàöèè è âçàèìîäåéñòâèå;NO 041 001 00 00;Ðó÷íûå;Íåïð.;495;-;120;-;24,24;100,0;12.03.2026;222bb641-f9d6-44a8-adec-eb46ef4f485e
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;222bb641-f9d6-44a8-adec-eb46ef4f485e;Îðãàíèçàöèÿ è ïîäãîòîâêà îáçîðíûõ,àíàëèòè÷åñêèõ è îáó÷àþùèõ ìàòåðèàëîâ;NO 032 001 00 00;Ðó÷íûå;Íåïð.;495;-;90;-;18,18;100,0;12.03.2026;222bb641-f9d6-44a8-adec-eb46ef4f485e
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;222bb641-f9d6-44a8-adec-eb46ef4f485e;Ðàáîòà â MS OUTLOOK;NO 003 004 00 00;Ðó÷íûå;Íåïð.;495;-;95;-;19,19;100,0;12.03.2026;222bb641-f9d6-44a8-adec-eb46ef4f485e
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;ccbbf6cd-1db2-428e-a420-3c639cd92e20;Âåäåíèå è ïîäãîòîâêà òàáåëÿ.Êîíñóëüòèðîâàíèå ñîòðóäíèêîâ ïî ðàáîòå â ÀÑ ÏÓËÜÑ;NO 006 009 00 00;Ðó÷íûå;Íåïð.;495;-;45;-;9,09;100,0;12.03.2026;ccbbf6cd-1db2-428e-a420-3c639cd92e20
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;ccbbf6cd-1db2-428e-a420-3c639cd92e20;Çàïîëíåíèå è âåðèôèêàöèÿ îò÷åòîâ;NO 010 002 00 00;Ðó÷íûå;Íåïð.;495;-;80;-;16,16;100,0;12.03.2026;ccbbf6cd-1db2-428e-a420-3c639cd92e20
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;ccbbf6cd-1db2-428e-a420-3c639cd92e20;Êàäðîâûå ìåðîïðèÿòèÿ.Ïðåäëîæåíèÿ ïî êàäðîâûì âîïðîñàì;NO 033 001 00 00;Ðó÷íûå;Íåïð.;495;-;50;-;10,10;100,0;12.03.2026;ccbbf6cd-1db2-428e-a420-3c639cd92e20
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;ccbbf6cd-1db2-428e-a420-3c639cd92e20;Êîììóíèêàöèè è âçàèìîäåéñòâèå;NO 041 001 00 00;Ðó÷íûå;Íåïð.;495;-;90;-;18,18;100,0;12.03.2026;ccbbf6cd-1db2-428e-a420-3c639cd92e20
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;ccbbf6cd-1db2-428e-a420-3c639cd92e20;Îðãàíèçàöèÿ è ïîäãîòîâêà îáçîðíûõ,àíàëèòè÷åñêèõ è îáó÷àþùèõ ìàòåðèàëîâ;NO 032 001 00 00;Ðó÷íûå;Íåïð.;495;-;80;-;16,16;100,0;12.03.2026;ccbbf6cd-1db2-428e-a420-3c639cd92e20
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;ccbbf6cd-1db2-428e-a420-3c639cd92e20;Ðàáîòà â ÑÝÎÄÎ;NO 003 002 00 00;Ðó÷íûå;Íåïð.;495;-;60;8:15:00;12,12;100,0;12.03.2026;ccbbf6cd-1db2-428e-a420-3c639cd92e20
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;ccbbf6cd-1db2-428e-a420-3c639cd92e20;Ðàáîòà ñ êàíàëàìè êîììóíèêàöèè(Ñáåð×àò,Ñîîáùåñòâà ÑáåðÄðóã,Èíôîðìàöèîííûå ýêðàíû è ò.ä.)(êîíòåíò ðåäàêòîð);NO 005 003 00 00;Ðó÷íûå;Íåïð.;495;-;90;-;18,18;100,0;12.03.2026;ccbbf6cd-1db2-428e-a420-3c639cd92e20
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;9c0b9db6-cc16-4355-afe1-5aa2a3635c2f;Âûïîëíåíèå ïîðó÷åíèé ÖÀÑ/ðóêîâîäñòâà ÑÖÀ.Êîíòðîëü èñïîëíåíèÿ  ïîðó÷åíèé;NO 038 001 00 00;Ðó÷íûå;Íåïð.;495;-;85;-;17,17;100,0;12.03.2026;9c0b9db6-cc16-4355-afe1-5aa2a3635c2f
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;9c0b9db6-cc16-4355-afe1-5aa2a3635c2f;Êîììóíèêàöèè è âçàèìîäåéñòâèå;NO 041 001 00 00;Ðó÷íûå;Íåïð.;495;-;60;-;12,12;100,0;12.03.2026;9c0b9db6-cc16-4355-afe1-5aa2a3635c2f
ÎÑÖ Ìîñêâà;Âíå ïîäðàçäåëåíèé;9c0b9db6-cc16-4355-afe1-5aa2a3635c2f;Îðãàíèçàöèÿ è ñîïðîâîæäåíèå çàêóïîê;NO 027 001 00 00;Ðó÷íûå;Íåïð.;495;-;60;-;12,12;100,0;12.03.2026;9c0b9db6-cc16-4355-afe1-5aa2a3635c2f
